dataset,llm,method,n_expert,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
misogynistic,llama,llm_only,,0.649925,0.0,-2.441099,0.0,300,300,full_logistic
misogynistic,llama,expert_only,26.0,0.774755,0.006688,0.457298,0.091277,300,300,full_logistic
misogynistic,llama,expert_only,72.0,0.570033,0.00539,0.937715,0.105739,300,300,full_logistic
misogynistic,llama,expert_only,200.0,0.367946,0.004014,0.580337,0.090053,300,300,full_logistic
misogynistic,llama,dsl,26.0,0.963524,0.000865,-0.625244,0.015938,300,300,full_logistic
misogynistic,llama,dsl,72.0,0.960901,0.000497,-0.630947,0.007327,300,300,full_logistic
misogynistic,llama,dsl,200.0,0.96041,0.000299,-0.62673,0.004577,300,300,full_logistic
misogynistic,llama,ppi,26.0,0.971691,0.001564,-0.720003,0.02206,300,300,full_logistic
misogynistic,llama,ppi,72.0,0.965819,0.001007,-0.739604,0.012005,300,300,full_logistic
misogynistic,llama,ppi,200.0,0.965506,0.000617,-0.758376,0.00736,300,300,full_logistic
