dataset,llm,method,n_expert,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
cuad,mistral,ppipp,20,0.637075,0.016353,0.897033,0.268461,300,300,full_logistic
cuad,mistral,ppipp,26,0.560603,0.013346,0.914082,0.227981,300,300,full_logistic
cuad,mistral,ppipp,33,0.484823,0.010769,0.852674,0.168682,300,300,full_logistic
cuad,mistral,ppipp,43,0.433005,0.010114,0.529856,0.140702,300,300,full_logistic
cuad,mistral,ppipp,56,0.386961,0.009008,0.052133,0.091598,300,300,full_logistic
cuad,mistral,ppipp,72,0.356569,0.008092,0.116645,0.104359,300,300,full_logistic
cuad,mistral,ppipp,93,0.345558,0.008232,-0.101368,0.069348,300,300,full_logistic
cuad,mistral,ppipp,120,0.314349,0.007095,0.006875,0.064598,300,300,full_logistic
cuad,mistral,ppipp,155,0.317733,0.006883,-0.139735,0.045189,300,300,full_logistic
cuad,mistral,ppipp,200,0.287255,0.006001,-0.119641,0.040755,300,300,full_logistic
