dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
misogynistic,deepseek,llm_only,,0.902333,0.0,-0.902333,0.0,0.968626,0.0,300,300,high_variance
misogynistic,deepseek,expert_only,20.0,3.871471,0.208307,1.403842,0.208307,4.029406,0.169922,300,300,high_variance
misogynistic,deepseek,expert_only,26.0,3.422598,0.173962,1.623386,0.173962,3.539133,0.148478,300,300,high_variance
misogynistic,deepseek,expert_only,33.0,2.458034,0.131445,0.926605,0.131445,2.564266,0.112224,300,300,high_variance
misogynistic,deepseek,expert_only,43.0,2.232702,0.115947,0.975611,0.115947,2.332497,0.099318,300,300,high_variance
misogynistic,deepseek,expert_only,56.0,1.725315,0.091774,0.670811,0.091774,1.786719,0.072439,300,300,high_variance
misogynistic,deepseek,expert_only,72.0,1.866269,0.095305,0.870648,0.095305,1.933111,0.082651,300,300,high_variance
misogynistic,deepseek,expert_only,93.0,1.32017,0.068918,0.563853,0.068918,1.365092,0.055601,300,300,high_variance
misogynistic,deepseek,expert_only,120.0,0.9738,0.052549,0.346221,0.052549,1.015899,0.039421,300,300,high_variance
misogynistic,deepseek,expert_only,155.0,0.852477,0.046316,0.288397,0.046316,0.888384,0.032931,300,300,high_variance
misogynistic,deepseek,expert_only,200.0,0.651061,0.035404,0.218729,0.035404,0.679847,0.023659,300,300,high_variance
misogynistic,deepseek,dsl,20.0,0.79424,0.032433,-0.56146,0.032433,0.962791,0.022134,300,300,high_variance
misogynistic,deepseek,dsl,26.0,0.701328,0.02787,-0.508758,0.02787,0.825731,0.018114,300,300,high_variance
misogynistic,deepseek,dsl,33.0,0.653421,0.021779,-0.533539,0.021779,0.735731,0.015904,300,300,high_variance
misogynistic,deepseek,dsl,43.0,0.641473,0.019489,-0.545475,0.019489,0.70393,0.013005,300,300,high_variance
misogynistic,deepseek,dsl,56.0,0.654546,0.01944,-0.561301,0.01944,0.697685,0.013984,300,300,high_variance
misogynistic,deepseek,dsl,72.0,0.573829,0.018072,-0.480934,0.018072,0.611973,0.013388,300,300,high_variance
misogynistic,deepseek,dsl,93.0,0.568598,0.015991,-0.496581,0.015991,0.600303,0.012829,300,300,high_variance
misogynistic,deepseek,dsl,120.0,0.562641,0.014302,-0.50517,0.014302,0.587161,0.012684,300,300,high_variance
misogynistic,deepseek,dsl,155.0,0.549549,0.011844,-0.509826,0.011844,0.568647,0.01133,300,300,high_variance
misogynistic,deepseek,dsl,200.0,0.542549,0.010541,-0.510907,0.010541,0.557469,0.010098,300,300,high_variance
misogynistic,deepseek,ppi,20.0,13.293609,0.749313,2.877356,0.749313,13.821913,0.757726,300,300,high_variance
misogynistic,deepseek,ppi,26.0,11.890039,0.667298,2.790514,0.667298,12.322541,0.670487,300,300,high_variance
misogynistic,deepseek,ppi,33.0,7.817043,0.437531,1.917314,0.437531,8.082374,0.432191,300,300,high_variance
misogynistic,deepseek,ppi,43.0,5.84035,0.328625,1.308172,0.328625,6.031217,0.319941,300,300,high_variance
misogynistic,deepseek,ppi,56.0,5.337089,0.299314,1.268,0.299314,5.490041,0.286962,300,300,high_variance
misogynistic,deepseek,ppi,72.0,5.492635,0.301252,1.715582,0.301252,5.664876,0.290323,300,300,high_variance
misogynistic,deepseek,ppi,93.0,4.116852,0.228986,1.103674,0.228986,4.2347,0.216953,300,300,high_variance
misogynistic,deepseek,ppi,120.0,3.080868,0.171718,0.803505,0.171718,3.159717,0.157024,300,300,high_variance
misogynistic,deepseek,ppi,155.0,2.273549,0.126986,0.575676,0.126986,2.335542,0.109936,300,300,high_variance
misogynistic,deepseek,ppi,200.0,1.553855,0.088036,0.298906,0.088036,1.586262,0.068752,300,300,high_variance
misogynistic,deepseek,ppipp,20.0,0.983597,0.056054,-0.157619,0.056054,1.124029,0.033752,300,300,high_variance
misogynistic,deepseek,ppipp,26.0,0.832707,0.047917,-0.067746,0.047917,0.945501,0.029179,300,300,high_variance
misogynistic,deepseek,ppipp,33.0,0.712144,0.040329,-0.138671,0.040329,0.825802,0.025448,300,300,high_variance
misogynistic,deepseek,ppipp,43.0,0.639741,0.036265,-0.121366,0.036265,0.746384,0.020197,300,300,high_variance
misogynistic,deepseek,ppipp,56.0,0.622367,0.034863,-0.150709,0.034863,0.688489,0.018523,300,300,high_variance
misogynistic,deepseek,ppipp,72.0,0.617205,0.03561,-0.022975,0.03561,0.677728,0.019584,300,300,high_variance
misogynistic,deepseek,ppipp,93.0,0.519177,0.029506,-0.091428,0.029506,0.567214,0.016456,300,300,high_variance
misogynistic,deepseek,ppipp,120.0,0.451338,0.024507,-0.153381,0.024507,0.498798,0.013744,300,300,high_variance
misogynistic,deepseek,ppipp,155.0,0.431692,0.023553,-0.141209,0.023553,0.470596,0.013122,300,300,high_variance
misogynistic,deepseek,ppipp,200.0,0.355405,0.018648,-0.148281,0.018648,0.389091,0.010583,300,300,high_variance
