dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
cuad,mistral,llm_only,,0.57863,0.0,0.57863,0.0,0.580792,0.0,300,300,high_variance
cuad,mistral,expert_only,20.0,2.962331,0.164085,0.835584,0.164085,3.379664,0.125278,300,300,high_variance
cuad,mistral,expert_only,26.0,2.282564,0.123952,0.77517,0.123952,2.662405,0.090992,300,300,high_variance
cuad,mistral,expert_only,33.0,1.793585,0.101325,0.370069,0.101325,2.070751,0.073806,300,300,high_variance
cuad,mistral,expert_only,43.0,1.929717,0.105692,0.610404,0.105692,2.240386,0.088176,300,300,high_variance
cuad,mistral,expert_only,56.0,1.451054,0.079689,0.447709,0.079689,1.698996,0.061063,300,300,high_variance
cuad,mistral,expert_only,72.0,0.973456,0.055826,0.11256,0.055826,1.197574,0.039147,300,300,high_variance
cuad,mistral,expert_only,93.0,0.924203,0.052041,0.204141,0.052041,1.108916,0.036262,300,300,high_variance
cuad,mistral,expert_only,120.0,0.825178,0.046202,0.201337,0.046202,0.971606,0.032032,300,300,high_variance
cuad,mistral,expert_only,155.0,0.706691,0.040499,0.085771,0.040499,0.836006,0.025696,300,300,high_variance
cuad,mistral,expert_only,200.0,0.576345,0.033089,0.060873,0.033089,0.672369,0.019826,300,300,high_variance
cuad,mistral,dsl,20.0,1.380938,0.079291,-0.14454,0.079291,1.844175,0.052991,300,300,high_variance
cuad,mistral,dsl,26.0,1.129414,0.06493,0.103911,0.06493,1.400732,0.03818,300,300,high_variance
cuad,mistral,dsl,33.0,0.767815,0.043344,-0.161043,0.043344,0.925654,0.030956,300,300,high_variance
cuad,mistral,dsl,43.0,0.604096,0.034365,-0.103133,0.034365,0.754929,0.023272,300,300,high_variance
cuad,mistral,dsl,56.0,0.458503,0.026166,-0.069482,0.026166,0.581098,0.016916,300,300,high_variance
cuad,mistral,dsl,72.0,0.467206,0.025906,-0.130187,0.025906,0.568574,0.017454,300,300,high_variance
cuad,mistral,dsl,93.0,0.451244,0.02518,-0.11578,0.02518,0.53132,0.016317,300,300,high_variance
cuad,mistral,dsl,120.0,0.387304,0.021127,-0.126877,0.021127,0.454897,0.012923,300,300,high_variance
cuad,mistral,dsl,155.0,0.351842,0.018968,-0.125909,0.018968,0.417705,0.011149,300,300,high_variance
cuad,mistral,dsl,200.0,0.301339,0.015886,-0.122855,0.015886,0.348956,0.010051,300,300,high_variance
cuad,mistral,ppi,20.0,2.850755,0.16411,0.217151,0.16411,3.238416,0.171572,300,300,high_variance
cuad,mistral,ppi,26.0,1.584729,0.0912,0.127107,0.0912,1.745391,0.082512,300,300,high_variance
cuad,mistral,ppi,33.0,1.103143,0.063538,-0.07611,0.063538,1.246686,0.04934,300,300,high_variance
cuad,mistral,ppi,43.0,0.935721,0.053864,0.071983,0.053864,1.079895,0.04041,300,300,high_variance
cuad,mistral,ppi,56.0,0.595112,0.034054,0.079064,0.034054,0.723505,0.020654,300,300,high_variance
cuad,mistral,ppi,72.0,0.643716,0.037153,0.016001,0.037153,0.762002,0.02626,300,300,high_variance
cuad,mistral,ppi,93.0,0.608154,0.035111,0.003316,0.035111,0.692093,0.021795,300,300,high_variance
cuad,mistral,ppi,120.0,0.486195,0.027987,-0.037426,0.027987,0.565647,0.016399,300,300,high_variance
cuad,mistral,ppi,155.0,0.452441,0.026113,-0.011793,0.026113,0.53021,0.015406,300,300,high_variance
cuad,mistral,ppi,200.0,0.368219,0.021248,-0.011705,0.021248,0.434024,0.012147,300,300,high_variance
cuad,mistral,ppipp,20.0,1.29822,0.072881,0.303157,0.072881,1.635463,0.05381,300,300,high_variance
cuad,mistral,ppipp,26.0,1.072131,0.060177,0.251149,0.060177,1.333728,0.03804,300,300,high_variance
cuad,mistral,ppipp,33.0,0.967773,0.05577,0.059072,0.05577,1.18343,0.037586,300,300,high_variance
cuad,mistral,ppipp,43.0,0.878336,0.049584,0.184133,0.049584,1.134582,0.035537,300,300,high_variance
cuad,mistral,ppipp,56.0,0.720638,0.040691,0.150292,0.040691,0.893899,0.026439,300,300,high_variance
cuad,mistral,ppipp,72.0,0.568068,0.032784,-0.016231,0.032784,0.730603,0.02045,300,300,high_variance
cuad,mistral,ppipp,93.0,0.544401,0.031391,0.027426,0.031391,0.681562,0.018507,300,300,high_variance
cuad,mistral,ppipp,120.0,0.508561,0.029312,0.029641,0.029312,0.6152,0.018212,300,300,high_variance
cuad,mistral,ppipp,155.0,0.4535,0.026143,-0.025135,0.026143,0.550231,0.015046,300,300,high_variance
cuad,mistral,ppipp,200.0,0.391714,0.022551,-0.02953,0.022551,0.459467,0.013098,300,300,high_variance
