dataset,llm,method,n_expert,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
cuad,deepseek,llm_only,,0.082665,0.0,-0.247294,0.0,300,300,full_logistic
cuad,deepseek,expert_only,20.0,2.69764,0.071274,6.487939,0.946996,300,300,full_logistic
cuad,deepseek,expert_only,26.0,2.396395,0.077343,5.06279,0.796427,300,300,full_logistic
cuad,deepseek,expert_only,33.0,1.976847,0.070081,4.205768,0.60151,300,300,full_logistic
cuad,deepseek,expert_only,43.0,1.479421,0.05716,2.32234,0.359094,300,300,full_logistic
cuad,deepseek,expert_only,56.0,1.109648,0.04157,1.416078,0.29721,300,300,full_logistic
cuad,deepseek,expert_only,72.0,0.884646,0.031377,1.228972,0.190779,300,300,full_logistic
cuad,deepseek,expert_only,93.0,0.818133,0.03119,0.916328,0.143758,300,300,full_logistic
cuad,deepseek,expert_only,120.0,0.57294,0.018546,0.546748,0.114671,300,300,full_logistic
cuad,deepseek,expert_only,155.0,0.407125,0.012187,0.375623,0.084871,300,300,full_logistic
cuad,deepseek,expert_only,200.0,0.345632,0.01033,0.179693,0.056817,300,300,full_logistic
cuad,deepseek,dsl,20.0,0.759,0.01153,-0.23127,0.261355,300,300,full_logistic
cuad,deepseek,dsl,26.0,0.620023,0.009092,-0.397943,0.199126,300,300,full_logistic
cuad,deepseek,dsl,33.0,0.519714,0.005535,-0.406717,0.072841,300,300,full_logistic
cuad,deepseek,dsl,43.0,0.518522,0.004794,-0.492886,0.052401,300,300,full_logistic
cuad,deepseek,dsl,56.0,0.511681,0.003919,-0.498768,0.043279,300,300,full_logistic
cuad,deepseek,dsl,72.0,0.508051,0.003485,-0.446466,0.033139,300,300,full_logistic
cuad,deepseek,dsl,93.0,0.506143,0.00307,-0.465532,0.029621,300,300,full_logistic
cuad,deepseek,dsl,120.0,0.500716,0.002558,-0.475485,0.025051,300,300,full_logistic
cuad,deepseek,dsl,155.0,0.501996,0.002332,-0.458372,0.022074,300,300,full_logistic
cuad,deepseek,dsl,200.0,0.502466,0.002108,-0.44616,0.019454,300,300,full_logistic
cuad,deepseek,ppi,20.0,0.624897,0.022889,0.017966,0.112652,300,300,full_logistic
cuad,deepseek,ppi,26.0,0.453217,0.01274,-0.180739,0.079184,300,300,full_logistic
cuad,deepseek,ppi,33.0,0.454228,0.012737,-0.080889,0.068544,300,300,full_logistic
cuad,deepseek,ppi,43.0,0.377018,0.009472,-0.252267,0.052352,300,300,full_logistic
cuad,deepseek,ppi,56.0,0.343806,0.007674,-0.23288,0.048437,300,300,full_logistic
cuad,deepseek,ppi,72.0,0.311974,0.007186,-0.210526,0.038036,300,300,full_logistic
cuad,deepseek,ppi,93.0,0.302864,0.006579,-0.257483,0.033374,300,300,full_logistic
cuad,deepseek,ppi,120.0,0.287097,0.006225,-0.265407,0.02958,300,300,full_logistic
cuad,deepseek,ppi,155.0,0.285928,0.006104,-0.259443,0.029806,300,300,full_logistic
cuad,deepseek,ppi,200.0,0.284694,0.005634,-0.212498,0.024595,300,300,full_logistic
cuad,deepseek,ppipp,20.0,0.581616,0.015143,1.018288,0.253248,300,300,full_logistic
cuad,deepseek,ppipp,26.0,0.499715,0.01275,0.761715,0.202183,300,300,full_logistic
cuad,deepseek,ppipp,33.0,0.448708,0.010648,0.48652,0.153033,300,300,full_logistic
cuad,deepseek,ppipp,43.0,0.393897,0.009389,0.195877,0.109627,300,300,full_logistic
cuad,deepseek,ppipp,56.0,0.36533,0.008013,0.022888,0.101507,300,300,full_logistic
cuad,deepseek,ppipp,72.0,0.332162,0.007741,-0.024119,0.069597,300,300,full_logistic
cuad,deepseek,ppipp,93.0,0.328484,0.00748,-0.083343,0.058939,300,300,full_logistic
cuad,deepseek,ppipp,120.0,0.299083,0.006646,-0.148311,0.050001,300,300,full_logistic
cuad,deepseek,ppipp,155.0,0.292478,0.005787,-0.17803,0.037981,300,300,full_logistic
cuad,deepseek,ppipp,200.0,0.291335,0.005579,-0.209647,0.030794,300,300,full_logistic
